order_item_id,order_id,product_id,quantity,unit_price,line_total,customer_id,order_datetime,payment_method,order_status,discount_code,discount_pct,discount_amount,shipping_fee,gross_amount,net_revenue,is_rto,product_name,collection,category,price,unit_cost,signup_date,city,acquisition_channel,age_group
727,486,1,1,999.0,999.0,203,2026-04-26 09:10:00,COD,Delivered,NONE,0,0.0,0,5397.0,5397.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-12-31,Nagpur,Influencer,28-34
728,487,4,1,1199.0,1199.0,43,2026-04-26 20:18:00,COD,Delivered,FESTIVE20,20,239.8,49,1199.0,1008.2,0,Acid Wash Tee,Noir,Tee,1199,576.0,2025-10-16,Nagpur,Organic/Direct,23-27
729,488,11,1,2299.0,2299.0,396,2026-04-28 13:36:00,COD,RTO,WELCOME10,10,329.8,0,3298.0,2968.2,1,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-04-22,Lucknow,Influencer,23-27
730,488,1,1,999.0,999.0,396,2026-04-28 13:36:00,COD,RTO,WELCOME10,10,329.8,0,3298.0,2968.2,1,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-04-22,Lucknow,Influencer,23-27
731,489,1,1,999.0,999.0,405,2026-04-28 17:48:00,COD,Delivered,WELCOME10,10,219.8,0,2198.0,1978.2,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-04-28,Indore,Instagram Ads,18-22
732,489,4,1,1199.0,1199.0,405,2026-04-28 17:48:00,COD,Delivered,WELCOME10,10,219.8,0,2198.0,1978.2,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-04-28,Indore,Instagram Ads,18-22
733,490,4,1,1199.0,1199.0,406,2026-04-28 10:55:00,COD,Delivered,NONE,0,0.0,0,2498.0,2498.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-04-28,Jaipur,Organic/Direct,23-27
734,490,3,1,1299.0,1299.0,406,2026-04-28 10:55:00,COD,Delivered,NONE,0,0.0,0,2498.0,2498.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-04-28,Jaipur,Organic/Direct,23-27
735,491,4,1,1199.0,1199.0,407,2026-04-28 18:04:00,COD,Delivered,NONE,0,0.0,0,2198.0,2198.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-04-28,Hyderabad,Referral,18-22
736,491,1,1,999.0,999.0,407,2026-04-28 18:04:00,COD,Delivered,NONE,0,0.0,0,2198.0,2198.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-04-28,Hyderabad,Referral,18-22
737,492,5,2,1099.0,2198.0,408,2026-04-29 12:09:00,COD,RTO,NONE,0,0.0,0,3197.0,3197.0,1,Men's Polo,Blanc,Polo,1099,550.0,2026-04-29,Pune,Organic/Direct,18-22
738,492,2,1,999.0,999.0,408,2026-04-29 12:09:00,COD,RTO,NONE,0,0.0,0,3197.0,3197.0,1,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-04-29,Pune,Organic/Direct,18-22
739,493,10,2,2199.0,4398.0,409,2026-04-29 12:31:00,COD,RTO,REF10,10,539.7,0,5397.0,4857.3,1,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-04-29,Kolkata,Instagram Ads,18-22
740,493,9,1,999.0,999.0,409,2026-04-29 12:31:00,COD,RTO,REF10,10,539.7,0,5397.0,4857.3,1,Terry Shorts,Blanc,Bottoms,999,500.0,2026-04-29,Kolkata,Instagram Ads,18-22
741,494,7,1,1499.0,1499.0,410,2026-04-30 16:03:00,COD,Delivered,NONE,0,0.0,0,1499.0,1499.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-04-30,Nagpur,Referral,18-22
742,495,8,1,699.0,699.0,411,2026-04-30 13:59:00,COD,Returned,WELCOME10,10,169.8,0,1698.0,1528.2,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-04-30,Bengaluru,Influencer,23-27
743,495,2,1,999.0,999.0,411,2026-04-30 13:59:00,COD,Returned,WELCOME10,10,169.8,0,1698.0,1528.2,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-04-30,Bengaluru,Influencer,23-27
744,496,12,1,3499.0,3499.0,412,2026-05-02 21:48:00,COD,Delivered,REF10,10,349.9,0,3499.0,3149.1,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-05-02,Jaipur,Instagram Ads,18-22
745,497,12,1,3499.0,3499.0,413,2026-05-02 13:19:00,COD,RTO,NONE,0,0.0,0,3499.0,3499.0,1,Full Fit Combo,Noir,Combo,3499,1715.0,2026-05-02,Nashik,Google Ads,23-27
746,498,9,1,999.0,999.0,414,2026-05-03 19:30:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-03,Pune,Influencer,18-22
747,499,8,1,699.0,699.0,415,2026-05-03 15:44:00,COD,Delivered,NONE,0,0.0,49,699.0,748.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-05-03,Indore,Instagram Ads,23-27
748,500,4,1,1199.0,1199.0,416,2026-05-03 11:34:00,COD,Delivered,REF10,10,119.9,49,1199.0,1128.1,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-05-03,Hyderabad,Influencer,18-22
749,501,2,1,999.0,999.0,417,2026-05-04 18:12:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-05-04,Delhi,Instagram Ads,23-27
750,502,6,1,1599.0,1599.0,418,2026-05-04 11:29:00,COD,Delivered,LAUNCH15,15,404.7,0,2698.0,2293.3,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-05-04,Delhi,Referral,35+
751,502,5,1,1099.0,1099.0,418,2026-05-04 11:29:00,COD,Delivered,LAUNCH15,15,404.7,0,2698.0,2293.3,0,Men's Polo,Blanc,Polo,1099,550.0,2026-05-04,Delhi,Referral,35+
752,503,2,1,999.0,999.0,104,2026-05-05 09:03:00,Prepaid,Delivered,NONE,0,0.0,0,999.0,999.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-11-13,Hyderabad,Organic/Direct,23-27
753,504,1,2,999.0,1998.0,401,2026-05-06 18:38:00,COD,Delivered,NONE,0,0.0,0,1998.0,1998.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-04-24,Pune,Instagram Ads,23-27
754,505,10,2,2199.0,4398.0,419,2026-05-06 23:22:00,Prepaid,Delivered,NONE,0,0.0,0,4398.0,4398.0,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-05-06,Jaipur,Organic/Direct,23-27
755,506,3,1,1299.0,1299.0,420,2026-05-06 17:29:00,COD,RTO,WELCOME10,10,129.9,49,1299.0,1218.1,1,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-05-06,Ahmedabad,Google Ads,23-27
756,507,2,2,999.0,1998.0,421,2026-05-07 08:00:00,Prepaid,Delivered,NONE,0,0.0,0,1998.0,1998.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-05-07,Lucknow,Google Ads,23-27
757,508,12,1,3499.0,3499.0,422,2026-05-07 09:17:00,COD,Delivered,NONE,0,0.0,0,3499.0,3499.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-05-07,Pune,Influencer,23-27
758,509,1,1,999.0,999.0,206,2026-05-07 18:17:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-01-02,Pune,Google Ads,23-27
759,510,9,1,999.0,999.0,190,2026-05-07 16:19:00,COD,Delivered,LAUNCH15,15,149.85,49,999.0,898.15,0,Terry Shorts,Blanc,Bottoms,999,500.0,2025-12-27,Jaipur,Instagram Ads,28-34
760,511,9,1,999.0,999.0,423,2026-05-08 14:27:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-08,Indore,Instagram Ads,28-34
761,512,4,1,1199.0,1199.0,424,2026-05-08 18:06:00,COD,Delivered,NONE,0,0.0,49,1199.0,1248.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-05-08,Lucknow,Instagram Ads,23-27
762,513,1,1,999.0,999.0,425,2026-05-08 16:49:00,COD,Delivered,REF10,10,99.9,49,999.0,948.1,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-08,Mumbai,Instagram Ads,18-22
763,514,8,1,699.0,699.0,426,2026-05-08 21:35:00,Prepaid,Delivered,NONE,0,0.0,0,699.0,699.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-05-08,Lucknow,Organic/Direct,23-27
764,515,4,1,1199.0,1199.0,427,2026-05-09 20:01:00,COD,Delivered,NONE,0,0.0,0,2597.0,2597.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-05-09,Delhi,Google Ads,18-22
765,515,8,2,699.0,1398.0,427,2026-05-09 20:01:00,COD,Delivered,NONE,0,0.0,0,2597.0,2597.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-05-09,Delhi,Google Ads,18-22
766,516,6,1,1599.0,1599.0,281,2026-05-09 12:48:00,COD,Delivered,FESTIVE20,20,319.8,49,1599.0,1328.2,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-02-07,Nagpur,Organic/Direct,28-34
767,517,10,1,2199.0,2199.0,257,2026-05-09 10:10:00,COD,Delivered,FESTIVE20,20,639.6,0,3198.0,2558.4,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-01-27,Delhi,Organic/Direct,28-34
768,517,1,1,999.0,999.0,257,2026-05-09 10:10:00,COD,Delivered,FESTIVE20,20,639.6,0,3198.0,2558.4,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-01-27,Delhi,Organic/Direct,28-34
769,518,7,1,1499.0,1499.0,428,2026-05-09 14:25:00,COD,RTO,NONE,0,0.0,0,2498.0,2498.0,1,Sweatpants,Noir,Bottoms,1499,735.0,2026-05-09,Delhi,Organic/Direct,18-22
770,518,9,1,999.0,999.0,428,2026-05-09 14:25:00,COD,RTO,NONE,0,0.0,0,2498.0,2498.0,1,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-09,Delhi,Organic/Direct,18-22
771,519,9,1,999.0,999.0,429,2026-05-10 14:19:00,COD,Delivered,REF10,10,99.9,49,999.0,948.1,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-10,Hyderabad,Instagram Ads,23-27
772,520,3,1,1299.0,1299.0,430,2026-05-10 14:39:00,COD,Delivered,NONE,0,0.0,49,1299.0,1348.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-05-10,Hyderabad,Instagram Ads,35+
773,521,10,1,2199.0,2199.0,431,2026-05-10 19:24:00,Prepaid,Delivered,WELCOME10,10,519.6,0,5196.0,4676.4,0,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-05-10,Kolkata,Organic/Direct,18-22
774,521,1,2,999.0,1998.0,431,2026-05-10 19:24:00,Prepaid,Delivered,WELCOME10,10,519.6,0,5196.0,4676.4,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-10,Kolkata,Organic/Direct,18-22
775,521,9,1,999.0,999.0,431,2026-05-10 19:24:00,Prepaid,Delivered,WELCOME10,10,519.6,0,5196.0,4676.4,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-10,Kolkata,Organic/Direct,18-22
776,522,2,1,999.0,999.0,432,2026-05-10 15:37:00,COD,Delivered,NONE,0,0.0,0,4197.0,4197.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-05-10,Nagpur,Instagram Ads,18-22
777,522,6,2,1599.0,3198.0,432,2026-05-10 15:37:00,COD,Delivered,NONE,0,0.0,0,4197.0,4197.0,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-05-10,Nagpur,Instagram Ads,18-22
778,523,9,1,999.0,999.0,433,2026-05-10 13:57:00,COD,Returned,NONE,0,0.0,0,1998.0,1998.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-10,Nagpur,Referral,18-22
779,523,2,1,999.0,999.0,433,2026-05-10 13:57:00,COD,Returned,NONE,0,0.0,0,1998.0,1998.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-05-10,Nagpur,Referral,18-22
780,524,4,1,1199.0,1199.0,434,2026-05-11 15:03:00,COD,Delivered,NONE,0,0.0,0,1898.0,1898.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-05-11,Mumbai,Google Ads,23-27
781,524,8,1,699.0,699.0,434,2026-05-11 15:03:00,COD,Delivered,NONE,0,0.0,0,1898.0,1898.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-05-11,Mumbai,Google Ads,23-27
782,525,1,2,999.0,1998.0,435,2026-05-11 15:14:00,COD,Delivered,NONE,0,0.0,0,3097.0,3097.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-11,Delhi,Instagram Ads,18-22
783,525,5,1,1099.0,1099.0,435,2026-05-11 15:14:00,COD,Delivered,NONE,0,0.0,0,3097.0,3097.0,0,Men's Polo,Blanc,Polo,1099,550.0,2026-05-11,Delhi,Instagram Ads,18-22
784,526,7,1,1499.0,1499.0,436,2026-05-12 09:29:00,COD,Delivered,NONE,0,0.0,0,1499.0,1499.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-05-12,Lucknow,Google Ads,18-22
785,527,4,1,1199.0,1199.0,437,2026-05-12 12:22:00,Prepaid,Delivered,NONE,0,0.0,0,4796.0,4796.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-05-12,Nagpur,Google Ads,23-27
786,527,1,2,999.0,1998.0,437,2026-05-12 12:22:00,Prepaid,Delivered,NONE,0,0.0,0,4796.0,4796.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-12,Nagpur,Google Ads,23-27
787,527,6,1,1599.0,1599.0,437,2026-05-12 12:22:00,Prepaid,Delivered,NONE,0,0.0,0,4796.0,4796.0,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-05-12,Nagpur,Google Ads,23-27
788,528,9,2,999.0,1998.0,438,2026-05-12 09:54:00,COD,RTO,NONE,0,0.0,0,1998.0,1998.0,1,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-12,Delhi,Instagram Ads,18-22
789,529,12,1,3499.0,3499.0,439,2026-05-13 14:02:00,COD,Delivered,NONE,0,0.0,0,3499.0,3499.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-05-13,Mumbai,Instagram Ads,18-22
790,530,11,1,2299.0,2299.0,440,2026-05-14 14:02:00,COD,Delivered,NONE,0,0.0,0,3298.0,3298.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-05-14,Mumbai,Influencer,23-27
791,530,1,1,999.0,999.0,440,2026-05-14 14:02:00,COD,Delivered,NONE,0,0.0,0,3298.0,3298.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-14,Mumbai,Influencer,23-27
792,531,4,2,1199.0,2398.0,441,2026-05-15 18:24:00,COD,Delivered,LAUNCH15,15,749.4,0,4996.0,4246.6,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-05-15,Indore,Instagram Ads,28-34
793,531,3,2,1299.0,2598.0,441,2026-05-15 18:24:00,COD,Delivered,LAUNCH15,15,749.4,0,4996.0,4246.6,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-05-15,Indore,Instagram Ads,28-34
794,532,1,1,999.0,999.0,442,2026-05-16 12:01:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-16,Jaipur,Instagram Ads,18-22
795,533,7,1,1499.0,1499.0,337,2026-05-16 16:12:00,COD,RTO,NONE,0,0.0,0,1499.0,1499.0,1,Sweatpants,Noir,Bottoms,1499,735.0,2026-03-14,Nagpur,Organic/Direct,18-22
796,534,8,1,699.0,699.0,443,2026-05-16 11:53:00,COD,Delivered,WELCOME10,10,69.9,49,699.0,678.1,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-05-16,Bengaluru,Instagram Ads,35+
797,535,1,1,999.0,999.0,444,2026-05-17 10:26:00,COD,Delivered,NONE,0,0.0,0,2298.0,2298.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-17,Pune,Referral,28-34
798,535,3,1,1299.0,1299.0,444,2026-05-17 10:26:00,COD,Delivered,NONE,0,0.0,0,2298.0,2298.0,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-05-17,Pune,Referral,28-34
799,536,2,1,999.0,999.0,445,2026-05-17 13:12:00,COD,Delivered,REF10,10,409.7,0,4097.0,3687.3,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-05-17,Mumbai,Instagram Ads,23-27
800,536,7,1,1499.0,1499.0,445,2026-05-17 13:12:00,COD,Delivered,REF10,10,409.7,0,4097.0,3687.3,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-05-17,Mumbai,Instagram Ads,23-27
801,536,6,1,1599.0,1599.0,445,2026-05-17 13:12:00,COD,Delivered,REF10,10,409.7,0,4097.0,3687.3,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-05-17,Mumbai,Instagram Ads,23-27
802,537,2,1,999.0,999.0,446,2026-05-18 18:32:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-05-18,Nagpur,Organic/Direct,18-22
803,538,9,2,999.0,1998.0,447,2026-05-18 09:19:00,COD,Returned,NONE,0,0.0,0,1998.0,1998.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-18,Pune,Organic/Direct,23-27
804,539,12,1,3499.0,3499.0,132,2026-05-18 14:22:00,COD,Delivered,FESTIVE20,20,1359.4,0,6797.0,5437.6,0,Full Fit Combo,Noir,Combo,3499,1715.0,2025-12-02,Kolkata,Referral,23-27
805,539,2,1,999.0,999.0,132,2026-05-18 14:22:00,COD,Delivered,FESTIVE20,20,1359.4,0,6797.0,5437.6,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2025-12-02,Kolkata,Referral,23-27
806,539,11,1,2299.0,2299.0,132,2026-05-18 14:22:00,COD,Delivered,FESTIVE20,20,1359.4,0,6797.0,5437.6,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2025-12-02,Kolkata,Referral,23-27
807,540,3,1,1299.0,1299.0,448,2026-05-18 19:21:00,COD,Delivered,LAUNCH15,15,194.85,49,1299.0,1153.15,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-05-18,Bengaluru,Instagram Ads,28-34
808,541,7,2,1499.0,2998.0,7,2026-05-19 20:04:00,Prepaid,Delivered,LAUNCH15,15,644.55,0,4297.0,3652.45,0,Sweatpants,Noir,Bottoms,1499,735.0,2025-09-09,Pune,Google Ads,18-22
809,541,3,1,1299.0,1299.0,7,2026-05-19 20:04:00,Prepaid,Delivered,LAUNCH15,15,644.55,0,4297.0,3652.45,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2025-09-09,Pune,Google Ads,18-22
810,542,1,1,999.0,999.0,47,2026-05-21 11:18:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2025-10-17,Lucknow,Organic/Direct,23-27
811,543,1,1,999.0,999.0,449,2026-05-21 08:30:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-21,Nagpur,Influencer,23-27
812,544,2,1,999.0,999.0,450,2026-05-23 11:08:00,COD,RTO,NONE,0,0.0,49,999.0,1048.0,1,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-05-23,Ahmedabad,Google Ads,18-22
813,545,2,1,999.0,999.0,451,2026-05-24 14:13:00,COD,Delivered,REF10,10,99.9,49,999.0,948.1,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-05-24,Delhi,Organic/Direct,18-22
814,546,9,1,999.0,999.0,452,2026-05-24 15:53:00,Prepaid,Delivered,FESTIVE20,20,399.6,0,1998.0,1598.4,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-24,Nagpur,Organic/Direct,18-22
815,546,2,1,999.0,999.0,452,2026-05-24 15:53:00,Prepaid,Delivered,FESTIVE20,20,399.6,0,1998.0,1598.4,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-05-24,Nagpur,Organic/Direct,18-22
816,547,12,1,3499.0,3499.0,453,2026-05-25 13:54:00,COD,Delivered,NONE,0,0.0,0,3499.0,3499.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-05-25,Ahmedabad,Influencer,18-22
817,548,6,1,1599.0,1599.0,454,2026-05-25 15:00:00,COD,Delivered,FESTIVE20,20,559.6,0,2798.0,2238.4,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-05-25,Indore,Google Ads,28-34
818,548,4,1,1199.0,1199.0,454,2026-05-25 15:00:00,COD,Delivered,FESTIVE20,20,559.6,0,2798.0,2238.4,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-05-25,Indore,Google Ads,28-34
819,549,5,1,1099.0,1099.0,455,2026-05-26 14:20:00,COD,Delivered,NONE,0,0.0,0,4598.0,4598.0,0,Men's Polo,Blanc,Polo,1099,550.0,2026-05-26,Delhi,Influencer,18-22
820,549,12,1,3499.0,3499.0,455,2026-05-26 14:20:00,COD,Delivered,NONE,0,0.0,0,4598.0,4598.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-05-26,Delhi,Influencer,18-22
821,550,10,1,2199.0,2199.0,456,2026-05-26 11:07:00,COD,RTO,NONE,0,0.0,0,2199.0,2199.0,1,Noir Starter Combo,Noir,Combo,2199,1121.0,2026-05-26,Indore,Instagram Ads,18-22
822,551,1,1,999.0,999.0,457,2026-05-27 14:30:00,COD,Delivered,NONE,0,0.0,0,4797.0,4797.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-27,Kolkata,Influencer,18-22
823,551,7,1,1499.0,1499.0,457,2026-05-27 14:30:00,COD,Delivered,NONE,0,0.0,0,4797.0,4797.0,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-05-27,Kolkata,Influencer,18-22
824,551,11,1,2299.0,2299.0,457,2026-05-27 14:30:00,COD,Delivered,NONE,0,0.0,0,4797.0,4797.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-05-27,Kolkata,Influencer,18-22
825,552,1,1,999.0,999.0,458,2026-05-27 12:13:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-27,Ahmedabad,Influencer,23-27
826,553,1,1,999.0,999.0,459,2026-05-27 17:42:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-27,Indore,Organic/Direct,28-34
827,554,7,1,1499.0,1499.0,460,2026-05-27 12:01:00,COD,Delivered,WELCOME10,10,149.9,49,1499.0,1398.1,0,Sweatpants,Noir,Bottoms,1499,735.0,2026-05-27,Pune,Organic/Direct,23-27
828,555,4,1,1199.0,1199.0,461,2026-05-28 16:00:00,COD,Delivered,REF10,10,119.9,49,1199.0,1128.1,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-05-28,Pune,Instagram Ads,23-27
829,556,4,1,1199.0,1199.0,348,2026-05-28 12:40:00,COD,Delivered,NONE,0,0.0,0,2198.0,2198.0,0,Acid Wash Tee,Noir,Tee,1199,576.0,2026-03-19,Nagpur,Organic/Direct,28-34
830,556,1,1,999.0,999.0,348,2026-05-28 12:40:00,COD,Delivered,NONE,0,0.0,0,2198.0,2198.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-03-19,Nagpur,Organic/Direct,28-34
831,557,1,1,999.0,999.0,462,2026-05-28 11:34:00,COD,Delivered,NONE,0,0.0,0,4498.0,4498.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-28,Jaipur,Influencer,18-22
832,557,12,1,3499.0,3499.0,462,2026-05-28 11:34:00,COD,Delivered,NONE,0,0.0,0,4498.0,4498.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-05-28,Jaipur,Influencer,18-22
833,558,11,1,2299.0,2299.0,463,2026-05-29 17:28:00,COD,Delivered,FESTIVE20,20,459.8,0,2299.0,1839.2,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-05-29,Mumbai,Organic/Direct,18-22
834,559,11,1,2299.0,2299.0,29,2026-05-29 16:30:00,COD,Delivered,NONE,0,0.0,0,2299.0,2299.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2025-10-09,Mumbai,Influencer,23-27
835,560,12,1,3499.0,3499.0,464,2026-05-30 11:02:00,COD,Delivered,NONE,0,0.0,0,3499.0,3499.0,0,Full Fit Combo,Noir,Combo,3499,1715.0,2026-05-30,Indore,Influencer,28-34
836,561,2,1,999.0,999.0,465,2026-05-30 09:19:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-05-30,Hyderabad,Instagram Ads,18-22
837,562,8,1,699.0,699.0,466,2026-05-31 15:37:00,COD,Delivered,NONE,0,0.0,0,1798.0,1798.0,0,Baseball Cap,Blanc,Accessory,699,384.0,2026-05-31,Nagpur,Instagram Ads,18-22
838,562,5,1,1099.0,1099.0,466,2026-05-31 15:37:00,COD,Delivered,NONE,0,0.0,0,1798.0,1798.0,0,Men's Polo,Blanc,Polo,1099,550.0,2026-05-31,Nagpur,Instagram Ads,18-22
839,563,9,1,999.0,999.0,467,2026-05-31 15:31:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Terry Shorts,Blanc,Bottoms,999,500.0,2026-05-31,Delhi,Influencer,18-22
840,564,6,1,1599.0,1599.0,468,2026-05-31 19:46:00,Prepaid,Delivered,NONE,0,0.0,0,1599.0,1599.0,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-05-31,Jaipur,Referral,18-22
841,565,1,1,999.0,999.0,469,2026-05-31 18:05:00,Prepaid,Delivered,REF10,10,99.9,0,999.0,899.1,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-05-31,Mumbai,Instagram Ads,28-34
842,566,6,1,1599.0,1599.0,331,2026-06-02 10:34:00,Prepaid,Delivered,LAUNCH15,15,239.85,0,1599.0,1359.15,0,Oversized Shirt,Noir,Shirt,1599,752.0,2026-03-10,Ahmedabad,Influencer,35+
843,567,5,1,1099.0,1099.0,300,2026-06-02 14:48:00,Prepaid,Delivered,REF10,10,109.9,0,1099.0,989.1,0,Men's Polo,Blanc,Polo,1099,550.0,2026-02-23,Nagpur,Instagram Ads,23-27
844,568,1,1,999.0,999.0,470,2026-06-02 10:56:00,COD,Delivered,NONE,0,0.0,49,999.0,1048.0,0,Oversized Tee - Noir,Noir,Tee,999,519.0,2026-06-02,Delhi,Influencer,23-27
845,569,2,1,999.0,999.0,471,2026-06-03 19:53:00,COD,Delivered,LAUNCH15,15,344.7,0,2298.0,1953.3,0,Oversized Tee - Blanc,Blanc,Tee,999,519.0,2026-06-03,Kolkata,Influencer,28-34
846,569,3,1,1299.0,1299.0,471,2026-06-03 19:53:00,COD,Delivered,LAUNCH15,15,344.7,0,2298.0,1953.3,0,Terry Oversized Tee,Noir,Tee,1299,650.0,2026-06-03,Kolkata,Influencer,28-34
847,570,11,1,2299.0,2299.0,472,2026-06-03 12:34:00,Prepaid,Delivered,NONE,0,0.0,0,2299.0,2299.0,0,Blanc Essentials Combo,Blanc,Combo,2299,1150.0,2026-06-03,Delhi,Instagram Ads,28-34
